"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2020-01-15T23:00:00.000Z","229.73","0.60","0.58","3,036,400","62.63","229.30","226.74","224.18","38.54","223.22","223.22","223.22","","-5.60","227.11","1.02","0.79","75.95","-198,277.17","0.11","0.29","58.58","0.62","227.08","0.13","1.68","0.11","98.40","95.01","43,960,100.00","228.47","166.30","223.35","80.75","75.27","80.75","75.27","60.18","34.89","230.67","228.06","225.46","2.45","","","149.67","74.62","","11.39","62.63","60.79","0.18","0.15","0.03","3.32","1.75","0.07","48.80","-48.80","49.07","0.14","55.00","81.81","22.69","24.59","-1.00","233.00","227.00","481,406.81","1.45","1.66","1.28","103.34","100.73","223.71","231.02","219.19","235.54","211.88","242.85","207.36","225.10","59,591,700.00","115.99","108.50","234.38","223.22","212.06","2.32","226.74","223.22","211.07","223.22","57.19","3.28","227.02","25.41","0.50","1.66","1.70","-0.04","224.67","0.20","0.41","225.74","228.47","46,110.93","33,439.65","12,671.28","237.63","227.70","217.77","55.28","227.36","225.12","219.12","212.35","218.05","11.25","228.85","1.51","238.70","227.33","215.97","228.82","228.37","227.93","227.70","227.47","227.14","225.31","224.66","224.01","223.38","222.76","221.60","0.54","1.90","-0.91","0","228.85","226.13","2.67","1.16","1,434,445.45","1.72","1.38","8.01","4.69","228.85","226.51","224.16","1.11","2.26","","","1.73","204.38","63.05","","28.84","0.55","7.17","0.03","-5.49","-5.49","2.26","229.30","226.74","224.18","108.38","0.11","3.19","2.00","222.44","235.59","223.87","85.71","100.00","14.29","224.08","225.98","226.89","26.06","13.96","23.97","4,762.98","38.54"
"2020-01-16T23:00:00.000Z","230.20","0.20","0.18","6,603,800","63.69","229.84","227.00","224.15","39.19","223.41","223.41","223.41","230.20","-20.32","227.41","1.05","0.76","138.46","83,182.48","0.10","0.36","59.77","0.61","227.38","0.09","2.06","0.11","100.00","96.01","50,563,900.00","229.09","52.50","224.62","87.37","82.52","87.37","82.52","63.03","40.01","231.39","228.78","226.17","2.81","","","164.15","77.90","","55.69","63.69","63.99","0.19","0.16","0.02","3.43","1.93","0.29","57.95","-57.95","42.37","0.32","60.00","83.67","23.21","24.00","-1.00","233.00","229.00","494,917.43","1.80","1.75","1.36","103.55","100.75","223.71","231.02","219.19","235.54","211.88","242.85","207.36","225.30","66,195,500.00","115.99","108.55","234.58","223.41","212.23","2.48","227.00","223.41","211.21","223.41","60.61","4.06","227.33","25.38","0.31","1.75","1.71","0.04","224.67","0.25","0.50","225.65","229.09","170,790.48","53,061.20","117,729.28","238.12","228.15","218.18","62.38","228.53","226.31","219.77","212.35","216.06","9.84","230.03","2.06","239.05","227.67","216.29","229.51","228.98","228.43","228.15","227.89","227.52","225.62","224.97","224.32","223.68","223.05","221.88","0.64","1.92","-0.86","0","228.85","226.13","3.84","1.78","1,672,923.82","2.11","1.72","10.21","5.87","230.03","227.10","224.16","1.19","2.79","","","1.96","217.69","54.13","","26.82","0.48","5.16","0.07","-5.49","-5.49","2.51","229.84","227.00","224.15","106.28","0.15","3.47","2.00","223.63","236.12","224.28","92.86","100.00","7.14","224.26","226.18","227.04","29.78","12.94","25.08","4,815.48","39.19"
"2020-01-20T23:00:00.000Z","228.63","-0.68","-0.71","5,840,700","57.76","229.97","227.17","224.36","36.69","223.54","223.54","223.54","","-43.13","227.65","1.03","0.77","110.88","241,877.27","0.11","0.36","50.23","0.62","227.64","0.04","3.18","0.11","100.00","96.81","44,723,200.00","229.14","-152.17","224.62","76.99","81.70","76.99","81.70","47.06","41.29","231.53","228.82","226.11","2.69","","","145.84","89.62","","77.85","57.76","58.85","0.15","0.17","-0.02","3.26","1.35","1.78","45.02","-45.02","-2.69","0.17","55.00","84.95","23.10","23.62","-1.00","233.00","227.00","455,083.14","1.27","1.68","0.43","103.55","100.76","223.71","231.02","219.19","235.54","211.88","242.85","207.36","225.67","60,354,800.00","115.20","108.60","234.71","223.54","212.36","0.89","227.17","223.54","211.33","223.54","56.98","2.87","227.61","25.27","0.54","1.68","1.70","-0.02","224.67","0.22","0.44","226.04","229.14","17,130.67","47,928.26","-30,797.59","238.80","228.24","217.68","56.71","228.74","227.07","219.77","212.35","207.67","10.58","231.61","3.18","239.40","228.00","216.60","229.07","228.86","228.48","228.24","228.01","227.66","225.82","225.17","224.53","223.89","223.27","222.10","0.73","1.86","-0.85","0","228.85","226.13","3.24","0.06","123,955.75","2.00","2.11","9.33","7.45","231.61","227.89","224.16","0.41","1.37","","","2.10","124.91","55.90","","21.73","-0.22","7.39","0","-5.49","-5.49","2.47","229.97","227.17","224.36","76.04","0.13","3.65","2.09","224.10","235.28","221.98","92.86","92.86","0","224.46","226.32","227.17","26.54","17.00","24.85","4,663.31","36.69"
"2020-01-21T23:00:00.000Z","229.54","0.40","0.37","3,164,300","60.08","230.29","227.33","224.37","37.82","223.67","223.67","223.67","","-29.96","227.89","1.03","0.80","0.61","149,952.37","0.14","0.32","54.28","0.62","227.88","0.05","1.97","0.11","100.00","97.45","47,887,500.00","229.44","67.31","224.62","68.87","77.74","68.87","77.74","38.66","40.81","231.99","229.29","226.59","2.76","","","133.90","98.97","","88.92","60.08","61.88","0.10","0.16","-0.06","3.23","0.82","0.86","33.75","-33.75","13.43","0.02","55.00","86.75","23.60","23.47","-1.00","233.00","227.00","467,677.62","1.34","1.68","0.77","103.55","100.78","223.71","231.02","219.19","235.54","211.88","242.85","207.36","226.03","63,519,100.00","115.66","108.65","234.86","223.67","212.49","1.52","227.33","223.67","211.45","223.67","57.03","3.04","227.86","25.14","0.62","1.68","1.70","-0.02","224.70","0.23","0.47","226.16","229.44","70,355.01","51,132.09","19,222.93","238.97","228.48","217.99","57.87","228.87","227.79","221.36","213.93","206.34","10.26","231.61","1.97","239.78","228.36","216.94","229.30","229.09","228.71","228.48","228.24","227.90","226.06","225.41","224.77","224.14","223.52","222.35","0.73","1.76","-1.11","1.00","231.61","226.13","2.25","0.28","517,601.55","1.71","2.00","7.63","6.94","231.61","228.14","224.67","0.71","2.64","","","2.24","119.10","56.38","","26.67","0.04","6.19","0.06","-5.49","-5.49","2.60","230.29","227.33","224.37","87.36","0.14","3.74","2.08","224.10","236.04","223.04","64.29","85.71","21.43","224.72","226.48","227.59","24.74","15.85","24.64","4,730.62","37.82"
"2020-01-22T23:00:00.000Z","229.38","-0.07","-0.10","4,750,000","59.46","230.48","227.53","224.57","37.43","223.84","223.84","223.84","","-32.27","227.96","0.95","0.88","26.20","202,717.17","0.11","0.29","52.87","0.63","227.95","0.08","2.42","0.10","100.00","97.96","52,637,500.00","229.88","-4.28","224.62","64.88","70.25","64.88","70.25","31.79","39.17","232.23","229.50","226.77","2.86","","","130.74","93.52","","68.44","59.46","58.10","0.07","0.13","-0.05","3.19","0.69","1.54","24.89","-24.89","5.07","0.25","55.00","88.38","24.09","23.42","-1.00","233.00","227.00","464,366.89","0.43","1.64","0.64","103.48","100.79","223.71","231.02","219.19","235.54","211.88","242.85","207.36","226.37","58,769,100.00","115.66","108.70","235.03","223.84","212.64","1.16","227.53","223.84","211.57","223.84","48.91","0.99","227.93","25.13","0.51","1.64","1.69","-0.04","224.70","0.29","0.68","225.80","229.88","-50,990.01","36,543.21","-87,533.23","239.29","228.64","217.99","61.66","228.87","227.89","221.36","213.93","217.63","10.30","231.61","2.42","240.15","228.72","217.28","229.34","229.19","228.86","228.64","228.42","228.08","226.27","225.63","225.00","224.36","223.75","222.58","0.73","1.70","-1.55","0","231.61","226.13","1.46","-0.96","335,094.91","1.20","1.71","-0.58","6.94","231.61","228.14","224.67","0.61","2.63","","","2.25","77.03","57.04","","6.75","-0.22","4.07","0.13","-5.49","-5.49","2.60","230.48","227.53","224.57","81.36","0.10","3.59","2.10","224.10","236.03","222.73","64.29","78.57","14.29","224.94","226.63","228.19","22.71","18.15","23.68","4,726.33","37.43"
"2020-01-23T23:00:00.000Z","226.86","-1.10","-1.13","4,022,500","50.62","230.42","227.59","224.77","34.88","223.96","223.96","223.96","","-68.74","228.03","0.98","0.90","33.02","183,712.75","0.08","0.25","50.78","0.69","228.03","0.05","3.37","0.10","90.00","96.36","48,615,000.00","229.34","-375.47","224.62","56.34","63.36","56.34","63.36","4.87","32.93","231.76","228.92","226.08","2.75","","","98.96","98.89","","45.19","50.62","54.10","0.04","0.09","-0.05","2.77","0.85","1.54","35.46","-35.46","-61.57","-0.24","55.00","87.55","22.36","23.26","-1.00","233.00","223.00","420,175.09","0.30","1.40","-0.51","103.48","100.79","223.71","231.02","219.19","235.54","211.88","242.85","207.36","231.61","54,746,600.00","114.39","108.74","235.15","223.96","212.76","-1.44","227.59","223.96","211.68","223.96","48.01","0.68","228.02","25.24","0.84","1.40","1.63","-0.23","224.70","0.20","0.34","226.53","229.34","-145,621.58","10,519.67","-156,141.25","239.59","228.32","217.05","52.85","228.82","227.89","222.29","214.57","208.81","10.31","231.61","3.37","240.34","228.89","217.45","228.10","228.41","228.42","228.32","228.18","227.93","226.31","225.70","225.09","224.47","223.87","222.72","0.73","1.84","-1.50","0","231.61","226.13","1.31","-2.06","-1,160,878.25","0.58","1.20","-0.53","6.94","231.61","228.14","224.67","-0.51","0.09","","","1.98","-6.09","57.59","","2.12","-1.09","7.67","0.09","-5.50","-5.49","2.48","230.42","227.59","224.77","36.98","0.03","3.00","2.19","224.10","234.20","219.52","64.29","71.43","7.14","225.12","226.96","228.46","20.22","20.42","22.02","4,350.86","34.88"
"2020-01-26T23:00:00.000Z","222.45","-1.94","-1.97","5,454,000","39.54","230.98","227.39","223.81","30.47","223.99","223.99","223.99","","-87.24","227.74","0.90","0.97","27.94","280,923.39","0.08","0.30","42.10","1.12","227.75","0.01","5.75","0.09","58.81","88.85","43,161,000.00","227.75","-664.68","230.97","37.25","52.82","37.25","52.82","-31.08","21.29","230.52","227.37","224.22","3.97","","","67.11","96.73","","27.06","39.54","47.78","-0.01","0.05","-0.06","0.93","0","2.46","60.06","-60.06","-73.78","-0.31","50.00","85.73","19.73","22.82","1.00","227.00","211.00","314,153.05","-2.00","0.84","-1.89","101.47","100.78","223.71","231.02","219.19","235.54","211.88","242.85","207.36","231.50","49,292,600.00","114.39","108.80","235.19","223.99","212.79","-5.55","227.39","223.99","211.77","223.99","47.06","-4.54","227.78","25.34","0.51","0.84","1.47","-0.63","224.70","0.01","0","227.66","227.75","-262,036.87","-28,416.98","-233,619.89","240.27","227.25","214.23","48.18","226.36","226.36","222.63","216.08","217.86","13.28","231.61","2.79","240.22","228.78","217.34","225.28","226.42","227.09","227.25","227.30","227.24","226.06","225.52","224.96","224.39","223.82","222.71","0.73","2.10","-1.23","0","231.61","226.13","-3.39","-6.18","-4,431,061.35","-0.07","0.58","-17.41","6.94","231.61","228.14","224.67","-2.31","-4.32","","","0.77","-249.40","45.52","","-43.23","-2.38","6.16","0.06","-5.51","-5.50","3.15","230.98","227.39","223.81","-19.00","-0.06","1.28","2.45","224.10","231.77","213.13","-35.71","64.29","100.00","225.31","227.42","228.65","16.82","31.39","22.61","3,686.18","30.47"
"2020-01-27T23:00:00.000Z","224.03","0.71","0.68","3,609,300","44.25","231.13","227.29","223.45","32.05","224.07","224.07","224.07","","-72.19","227.60","0.92","0.92","2.62","206,728.61","0.12","0.30","41.83","1.30","227.61","0.02","2.90","0.08","40.02","79.09","46,770,300.00","226.55","158.57","230.97","23.94","39.18","23.94","39.18","-41.71","9.84","229.64","226.45","223.26","4.32","","","84.00","90.75","","14.74","44.25","54.36","-0.07","0.01","-0.08","0.80","0.74","1.10","76.72","-76.72","-37.96","-0.43","55.00","83.72","16.88","22.09","-1.00","227.00","223.00","339,788.92","-0.84","0.51","-1.27","101.47","100.77","223.71","231.02","219.19","235.54","211.88","242.85","207.36","231.08","52,901,900.00","115.20","108.85","235.28","224.07","212.87","-3.59","227.29","224.07","211.86","224.07","53.40","-1.89","227.63","25.44","0.61","0.51","1.28","-0.76","221.11","-0.16","0.09","228.76","226.55","-173,131.41","-49,090.47","-124,040.94","239.83","226.66","213.50","51.55","226.36","226.36","223.17","216.08","208.96","13.10","231.61","2.19","239.81","228.39","216.97","224.65","225.63","226.41","226.66","226.79","226.84","225.93","225.44","224.91","224.37","223.82","222.75","0.89","2.18","-0.95","0","231.61","226.13","-1.48","-3.67","-2,983,381.07","-0.48","-0.07","-11.43","10.50","231.61","226.36","221.11","-1.56","-2.53","","","0.16","-144.83","46.68","","-22.14","-1.12","2.41","0.06","-5.52","-5.51","3.38","231.13","227.29","223.45","7.56","0.01","0.16","2.48","229.44","233.23","214.83","-35.71","57.14","92.86","225.50","227.68","228.63","19.60","28.76","22.34","3,844.75","32.05"
"2020-01-28T23:00:00.000Z","224.50","0.21","0.18","2,310,400","45.60","231.20","227.23","223.25","32.52","224.17","224.17","224.17","","-67.71","227.49","0.93","0.90","-38.88","42,626.96","0.12","0.30","41.10","1.43","227.50","0","2.37","0.06","23.38","67.95","49,080,700.00","225.53","49.09","230.97","24.29","28.49","24.29","28.49","-41.90","0.43","228.63","225.44","222.26","4.54","","","94.05","99.38","","7.37","45.60","60.16","-0.10","-0.04","-0.06","0.83","1.12","0.89","63.94","-63.94","-19.81","-0.51","60.00","82.64","14.85","21.17","-1.00","227.00","223.00","344,636.00","-0.66","0.29","-1.08","101.47","100.76","223.71","231.02","219.19","235.54","211.88","242.85","207.36","230.68","55,212,300.00","115.44","108.90","235.38","224.17","212.97","-2.94","227.23","224.17","211.93","224.17","52.13","-1.49","227.52","25.47","0.90","0.29","1.08","-0.79","221.11","-0.30","0.28","229.70","225.53","-119,780.26","-59,189.01","-60,591.25","239.31","226.27","213.24","51.90","226.36","226.36","223.17","216.08","205.98","13.07","231.61","2.09","239.22","227.83","216.44","224.58","225.25","225.99","226.27","226.44","226.55","225.84","225.39","224.89","224.38","223.85","222.81","0.89","2.11","-0.55","-1.00","231.61","221.11","-0.09","-2.18","-2,402,056.52","-0.64","-0.48","-6.20","10.50","231.61","226.36","221.11","-1.31","-1.95","","","-0.46","-98.90","47.10","","-28.58","-0.46","1.60","0.03","-5.53","-5.52","3.50","231.20","227.23","223.25","15.72","0","-0.74","2.47","229.44","233.28","215.72","-35.71","50.00","85.71","225.79","227.90","228.45","21.29","26.79","21.57","3,893.85","32.52"
"2020-01-29T23:00:00.000Z","227.88","1.51","1.48","3,350,900","54.23","231.27","227.30","223.32","37.92","224.34","224.34","224.34","","-35.52","227.37","0.89","0.91","-4.19","-3,425.63","0.15","0.29","51.96","1.46","227.36","0.04","5.60","0.05","21.21","58.60","52,431,600.00","225.81","360.53","230.97","41.52","29.92","41.52","29.92","-22.54","-3.75","228.60","225.14","221.69","4.50","","","89.77","80.00","","3.69","54.23","64.93","-0.07","-0.07","0","1.34","1.59","1.65","46.20","-46.20","29.06","0.07","60.00","82.62","13.78","20.18","1.00","229.00","211.00","395,086.15","-0.34","0.39","0.15","102.99","100.76","223.71","231.02","219.19","235.54","211.88","242.85","207.36","230.30","58,563,200.00","115.44","108.96","235.55","224.34","213.12","0.49","227.30","224.34","212.02","224.34","51.97","-0.77","227.33","25.73","1.67","0.39","0.94","-0.56","221.11","-0.25","0.20","229.27","225.81","-48,733.38","-57,695.35","8,961.96","241.10","226.56","212.03","60.90","226.36","226.36","223.17","216.48","193.13","14.96","231.61","5.60","238.50","227.14","215.78","226.23","226.13","226.41","226.56","226.66","226.72","225.97","225.53","225.04","224.53","224.01","222.98","0.89","1.82","-0.72","0","231.61","221.11","1.39","-4.21","-440,897.25","-0.69","-0.64","-11.16","10.50","231.61","226.36","221.11","0.21","1.58","","","-0.58","-49.49","49.85","","-11.96","0.91","12.21","0.04","-5.52","-5.52","3.50","231.27","227.30","223.32","57.36","0","-1.51","2.70","229.44","238.27","217.49","-35.71","42.86","78.57","226.16","227.98","227.26","18.13","27.67","21.51","4,254.38","37.92"
"2020-01-30T23:00:00.000Z","224.43","-1.51","-1.54","3,948,200","46.18","231.22","227.10","222.97","34.47","224.44","224.44","224.44","","-68.38","227.21","0.90","0.91","53.45","8,180.17","0.17","0.26","48.42","1.58","227.20","0.01","4.45","0.04","10.55","48.99","48,483,400.00","224.93","-282.01","230.97","42.79","36.20","42.79","36.20","-21.93","-7.05","228.27","224.66","221.05","4.74","0.55","1.02","77.19","83.20","13,518,866.00","1.84","46.18","57.53","-0.04","-0.07","0.03","1.11","0.80","0.83","25.63","-25.63","-12.99","-0.03","55.00","80.11","10.40","18.76","-1.00","227.00","223.00","335,311.98","-0.97","0.18","-0.86","101.44","100.75","223.71","231.02","219.19","235.54","211.88","242.85","207.36","229.93","54,615,000.00","115.44","109.01","235.66","224.44","213.22","-2.74","227.10","224.44","212.08","224.44","50.72","-2.19","227.17","26.07","0.90","0.18","0.79","-0.61","221.11","-0.36","0.37","229.95","224.93","-140,448.55","-69,517.23","-70,931.32","241.48","226.18","210.87","54.47","226.12","226.36","223.37","217.15","202.73","16.12","231.61","3.54","237.65","226.33","215.02","225.33","225.56","225.97","226.18","226.32","226.43","225.87","225.46","225.01","224.52","224.02","223.02","0.89","1.53","-1.29","0","231.61","221.11","0.60","-2.94","-2,323,817.38","-0.71","-0.69","-9.92","10.50","231.61","226.36","221.11","-1.24","-1.73","","","-1.13","-92.03","52.09","-16.22","-31.27","-0.22","16.91","-0.03","-5.52","-5.52","3.63","231.22","227.10","222.97","17.68","0.03","-2.12","2.82","229.44","235.41","213.45","-35.71","35.71","71.43","226.42","227.95","226.66","16.09","24.55","21.46","3,972.36","34.47"
"2020-02-02T23:00:00.000Z","223.47","-0.43","-0.46","3,525,000","44.21","231.37","226.96","222.56","31.62","224.53","224.53","224.53","","-77.52","226.94","0.91","0.93","7.25","-16,579.72","0.12","0.27","42.56","1.77","226.95","-0.02","3.32","0.03","2.37","39.67","44,958,400.00","224.12","-122.22","230.97","39.52","41.28","39.52","41.28","-29.48","-11.13","228.52","224.86","221.20","5.07","","","80.48","92.18","","0.92","44.21","51.45","-0.04","-0.06","0.02","0.87","0.65","0.89","24.07","-24.07","-22.18","-0.35","55.00","77.56","7.14","16.98","1.00","227.00","211.00","320,233.92","-2.18","-0.06","-1.04","101.44","100.75","225.72","230.32","219.82","236.22","215.22","240.82","209.32","229.58","51,090,000.00","114.95","109.06","235.75","224.53","213.30","-3.29","226.96","224.53","212.15","224.53","44.63","-4.98","226.98","26.41","0.94","-0.06","0.62","-0.68","221.11","-0.43","0.46","230.11","224.12","-214,479.29","-90,226.10","-124,253.19","241.12","225.68","210.25","49.47","225.75","226.36","223.75","217.58","194.64","15.96","231.61","3.32","236.94","225.66","214.37","224.40","224.86","225.41","225.68","225.88","226.06","225.72","225.35","224.93","224.48","224.00","223.04","0.89","0.62","-0.87","-1.00","228.08","222.48","0.37","-2.95","-2,475,267.74","-0.73","-0.71","-12.23","10.50","231.61","226.36","221.11","-1.51","-2.66","","","-1.99","-108.71","52.98","","-28.92","-0.29","7.41","-0.06","-5.52","-5.52","3.88","231.37","226.96","222.56","10.37","-0.06","-1.69","2.86","229.44","234.24","212.70","-35.71","28.57","64.29","226.65","227.27","226.40","14.75","23.59","21.58","3,850.14","31.62"
