date,ff3_mkt_rf,ff3_smb,ff3_hml,ff3_rf,ff3_mom,ff5_mkt_rf,ff5_smb,ff5_hml,ff5_rmw,ff5_cma,ff5_rf,ff5_mom,vix_open,vix_high,vix_low,vix_close,vxx_open,vxoh,vxol,vxn,vxno,vxnh,vxnl,vxnd,vxdo,vxdh,vxdn,vxdl,riskfree_mktrf,riskfree_smb,riskfree_hml,riskfree_rf,riskfree_umd
2020-07-31,0.0062,-0.0159,-0.0065,0.0,0.0112,0.0062,-0.0183,-0.0065,0.0077,0.0065,0.0,0.0112,24.79,26.41,23.55,24.46,22.91,26.15,21.45,22.1,28.01,31.24,27.83,27.93,25.38,26.69,18.29,23.87,0.0062,-0.0159,-0.0065,0.0,0.0112
2020-08-03,0.0097,0.0123,-0.0082,0.0,0.0175,0.0097,0.0109,-0.0082,-0.0027,0.0035,0.0,0.0175,25.75,26.01,22.17,24.28,22.34,23.65,21.17,22.07,27.9,30.35,27.8,29.27,23.88,27.02,21.41,24.16,0.0097,0.0123,-0.0082,0.0,0.0175
2020-08-04,0.0037,0.0044,0.0004,0.0,-0.0093,0.0037,0.0043,0.0004,0.0012,0.001,0.0,-0.0093,24.01,24.76,22.92,23.76,21.47,22.48,20.75,21.01,29.27,30.25,28.26,29.12,24.17,24.47,22.62,23.16,0.0037,0.0044,0.0004,0.0,-0.0093
2020-08-05,0.0078,0.0104,0.0082,0.0,-0.0129,0.0078,0.0124,0.0082,0.0019,-0.0013,0.0,-0.0129,23.44,23.61,22.86,22.99,21.09,22.16,20.44,20.57,28.32,29.3,28.02,28.5,23.15,29.38,21.55,22.88,0.0078,0.0104,0.0082,0.0,-0.0129
2020-08-06,0.0053,-0.0042,-0.0084,0.0,0.004,0.0053,-0.0059,-0.0084,0.0057,0.0006,0.0,0.004,23.03,24.11,20.97,22.65,20.69,22.51,19.4,19.51,28.5,29.53,27.94,28.53,22.88,23.28,22.09,22.85,0.0053,-0.0042,-0.0084,0.0,0.004
2020-08-07,0.0002,0.0092,0.024,0.0,-0.0208,0.0002,0.0158,0.024,0.0052,0.0019,0.0,-0.0208,23.45,24.02,22.02,22.21,20.89,21.36,20.14,20.37,28.48,30.86,28.27,29.76,22.85,23.81,22.51,23.34,0.0002,0.0092,0.024,0.0,-0.0208
2020-08-10,0.0023,0.0085,0.0172,0.0,-0.0276,0.0023,0.0132,0.0172,0.0084,0.0124,0.0,-0.0276,22.88,23.52,21.46,22.13,19.63,22.4,19.1,19.15,29.93,31.77,29.56,29.86,23.33,23.88,23.2,23.35,0.0023,0.0085,0.0172,0.0,-0.0276
2020-08-11,-0.0083,-0.003,0.0162,0.0,-0.0219,-0.0083,0.002,0.0162,0.009,0.0003,0.0,-0.0219,21.85,24.93,20.28,24.03,19.63,23.0,17.77,22.51,29.86,32.31,28.79,31.87,23.35,25.66,22.52,25.41,-0.0083,-0.003,0.0162,0.0,-0.0219
2020-08-12,0.014,-0.0051,-0.0133,0.0,0.0186,0.014,-0.0083,-0.0133,0.0093,-0.0013,0.0,0.0186,22.82,22.88,21.54,22.28,20.04,23.49,18.99,19.68,31.91,31.91,29.23,30.16,25.41,25.41,22.7,23.97,0.014,-0.0051,-0.0133,0.0,0.0186
2020-08-13,-0.0002,0.0018,-0.0132,0.0,0.0154,-0.0002,-0.0015,-0.0132,-0.0063,-0.0054,0.0,0.0154,22.2,22.92,21.45,22.13,18.87,21.71,18.87,20.27,30.16,30.84,28.81,29.84,23.98,24.19,23.24,23.88,-0.0002,0.0018,-0.0132,0.0,0.0154
2020-08-14,-0.0004,-0.0009,0.0109,0.0,-0.0122,-0.0004,0.0005,0.0109,0.0042,0.0018,0.0,-0.0122,22.27,23.55,21.79,22.05,21.06,22.75,19.78,19.98,29.83,30.53,28.94,29.15,23.88,24.48,23.1,23.5,-0.0004,-0.0009,0.0109,0.0,-0.0122
2020-08-17,0.0045,0.006,-0.0193,0.0,0.0235,0.0045,0.0004,-0.0193,-0.008,-0.005,0.0,0.0235,22.52,22.82,21.34,21.35,19.97,21.42,19.28,19.35,29.12,29.47,27.66,27.73,23.5,23.63,22.52,22.57,0.0045,0.006,-0.0193,0.0,0.0235
2020-08-18,0.0023,-0.0107,-0.0142,0.0,0.0172,0.0023,-0.0133,-0.0142,0.0002,-0.0055,0.0,0.0172,21.69,22.55,21.18,21.51,18.67,21.11,18.44,18.7,27.69,28.41,26.54,26.9,22.56,23.3,21.93,22.25,0.0023,-0.0107,-0.0142,0.0,0.0172
2020-08-19,-0.0038,0.0048,0.0009,0.0,0.0004,-0.0038,0.0049,0.0009,-0.0004,-0.0014,0.0,0.0004,21.6,22.98,20.99,22.54,20.03,21.75,18.43,20.77,26.9,30.63,26.9,28.88,22.25,26.73,13.58,22.93,-0.0038,0.0048,0.0009,0.0,0.0004
2020-08-20,0.0031,-0.0051,-0.0155,0.0,0.0139,0.0031,-0.0097,-0.0155,0.001,-0.005,0.0,0.0139,24.1,24.6,22.37,22.72,21.45,22.42,19.49,19.69,28.91,30.21,27.99,28.44,22.93,23.98,18.05,22.8,0.0031,-0.0051,-0.0155,0.0,0.0139
2020-08-21,0.0026,-0.0108,-0.0044,0.0,0.0082,0.0026,-0.0124,-0.0044,0.006,0.0068,0.0,0.0082,22.58,24.47,22.06,22.54,20.88,22.48,19.41,19.7,28.41,29.5,28.17,28.62,22.81,24.4,18.7,21.83,0.0026,-0.0108,-0.0044,0.0,0.0082
2020-08-24,0.0092,-0.0037,0.0258,0.0,-0.0332,0.0092,0.002,0.0258,0.0112,0.0057,0.0,-0.0332,22.87,23.18,21.25,22.37,19.03,21.17,18.69,18.85,28.64,31.5,28.12,29.83,21.82,22.91,21.82,22.68,0.0092,-0.0037,0.0258,0.0,-0.0332
2020-08-25,0.0035,0.0016,-0.0064,0.0,0.0103,0.0035,0.0,-0.0064,-0.0046,-0.0069,0.0,0.0103,22.16,23.43,21.53,22.03,19.67,21.49,18.96,19.29,29.81,30.66,29.05,29.11,22.68,24.1,22.29,22.36,0.0035,0.0016,-0.0064,0.0,0.0103
2020-08-26,0.01,-0.0117,-0.0175,0.0,0.0225,0.01,-0.0172,-0.0175,-0.0013,-0.0086,0.0,0.0225,22.14,23.27,20.92,23.27,19.02,20.23,18.37,20.21,28.91,32.13,28.84,32.1,22.35,28.36,22.35,23.4,0.01,-0.0117,-0.0175,0.0,0.0225
2020-08-27,0.0018,-0.0034,0.0095,0.0,-0.0214,0.0018,-0.0001,0.0095,0.0057,-0.0049,0.0,-0.0214,23.42,27.09,21.44,24.47,20.58,24.46,19.81,22.18,32.1,35.09,30.92,33.32,23.4,25.35,20.75,24.43,0.0018,-0.0034,0.0095,0.0,-0.0214
2020-08-28,0.007,0.0026,-0.0022,0.0,-0.0092,0.007,0.0036,-0.0022,0.0014,-0.0008,0.0,-0.0092,24.59,26.3,22.64,22.96,23.06,24.93,20.21,20.53,32.84,35.1,32.45,32.8,24.43,26.16,21.98,23.84,0.007,0.0026,-0.0022,0.0,-0.0092
2020-08-31,-0.0004,-0.0042,-0.0174,0.0,0.0179,-0.0004,-0.0093,-0.0174,-0.007,-0.0016,0.0,0.0179,23.91,26.5,21.77,26.41,21.59,24.71,20.76,22.7,32.8,35.54,32.8,34.55,23.84,26.14,23.84,26.01,-0.0004,-0.0042,-0.0174,0.0,0.0179
2020-09-01,0.0092,0.0045,-0.0031,0.0,0.0131,0.0092,0.0021,-0.0031,0.0061,0.0009,0.0,0.0131,25.86,26.59,25.02,26.12,22.24,22.49,21.53,21.84,34.4,35.64,32.93,34.67,26.01,29.25,23.59,26.2,0.0092,0.0045,-0.0031,0.0,0.0131
2020-09-02,0.0127,-0.0049,-0.0045,0.0,-0.0031,0.0127,-0.0026,-0.0045,0.0077,-0.0038,0.0,-0.0031,26.01,27.07,25.53,26.57,23.31,25.51,21.04,24.17,34.67,37.25,34.08,36.8,26.19,28.29,23.43,26.64,0.0127,-0.0049,-0.0045,0.0,-0.0031
2020-09-03,-0.037,-0.0023,0.026,0.0,-0.0358,-0.037,0.0043,0.026,-0.001,-0.0004,0.0,-0.0358,26.28,35.94,25.66,33.6,22.9,32.68,22.78,30.3,36.79,44.34,36.63,42.09,26.64,40.15,23.92,31.47,-0.037,-0.0023,0.026,0.0,-0.0358
2020-09-04,-0.0087,-0.0017,0.0207,0.0,-0.023,-0.0087,0.0035,0.0207,0.0078,0.0088,0.0,-0.023,34.62,38.28,29.5,30.75,30.75,37.93,28.55,29.71,41.71,47.63,39.79,41.74,31.49,45.91,24.3,29.43,-0.0087,-0.0017,0.0207,0.0,-0.023
2020-09-08,-0.0293,0.0065,-0.003,0.0,-0.0008,-0.0293,0.009,-0.003,-0.0072,-0.0058,0.0,-0.0008,30.61,35.93,30.52,31.46,35.39,35.76,30.65,32.03,41.74,46.47,39.57,41.02,29.43,33.36,29.43,30.15,-0.0293,0.0065,-0.003,0.0,-0.0008
2020-09-09,0.0207,-0.0017,-0.0199,0.0,0.0304,0.0207,-0.0061,-0.0199,-0.0017,-0.0023,0.0,0.0304,31.68,31.78,28.12,28.81,29.37,32.23,26.78,28.47,41.13,41.13,36.58,38.25,30.14,30.14,25.91,27.7,0.0207,-0.0017,-0.0199,0.0,0.0304
2020-09-10,-0.0164,0.0031,-0.0006,0.0,0.0038,-0.0164,0.0038,-0.0006,-0.0039,-0.0035,0.0,0.0038,28.67,30.56,27.59,29.71,28.23,33.06,26.11,31.19,36.74,38.73,36.33,37.92,27.71,28.8,24.06,27.62,-0.0164,0.0031,-0.0006,0.0,0.0038
2020-09-11,-0.0005,-0.0084,0.009,0.0,-0.0043,-0.0005,-0.0062,0.009,0.0023,0.0047,0.0,-0.0043,28.63,29.73,26.51,26.87,29.06,31.98,27.56,27.82,38.11,38.49,34.86,35.27,27.62,33.61,24.43,26.0,-0.0005,-0.0084,0.009,0.0,-0.0043
2020-09-14,0.0158,0.0119,-0.008,0.0,-0.0012,0.0158,0.0101,-0.008,-0.0082,0.0002,0.0,-0.0012,25.86,26.79,25.38,25.85,26.63,28.53,25.46,26.01,35.32,35.32,33.18,33.56,26.0,33.67,22.39,24.2,0.0158,0.0119,-0.008,0.0,-0.0012
2020-09-15,0.0057,-0.0027,-0.0147,0.0,0.0116,0.0057,-0.0063,-0.0147,0.0013,-0.004,0.0,0.0116,25.92,26.0,24.92,25.59,24.89,28.75,24.28,25.13,32.92,34.76,32.55,33.79,24.22,27.63,18.99,23.6,0.0057,-0.0027,-0.0147,0.0,0.0116
2020-09-16,-0.004,0.0076,0.0131,0.0,-0.0252,-0.004,0.0121,0.0131,-0.0093,0.0024,0.0,-0.0252,25.31,26.59,24.84,26.04,26.64,28.29,23.89,26.46,33.79,35.85,33.79,35.48,23.6,36.7,20.41,22.57,-0.004,0.0076,0.0131,0.0,-0.0252
2020-09-17,-0.0085,0.0037,0.0021,0.0,-0.0049,-0.0085,0.0048,0.0021,0.0006,0.0061,0.0,-0.0049,28.22,28.92,26.26,26.46,27.91,28.34,25.72,26.73,35.53,38.11,35.51,36.27,22.57,27.61,22.57,23.42,-0.0085,0.0037,0.0021,0.0,-0.0049
2020-09-18,-0.0089,0.0079,-0.002,0.0,0.0096,-0.0089,0.0078,-0.002,-0.0111,-0.0046,0.0,0.0096,26.65,28.1,25.28,25.83,27.08,29.37,26.69,27.24,36.29,38.15,35.0,36.04,23.42,24.41,17.26,23.53,-0.0089,0.0079,-0.002,0.0,0.0096
2020-09-21,-0.0107,-0.0202,-0.019,0.0,0.0299,-0.0107,-0.0268,-0.019,-0.0048,-0.0032,0.0,0.0299,28.04,31.18,27.39,27.78,29.99,32.84,27.13,27.71,36.03,40.01,36.03,36.43,23.53,28.11,23.53,26.46,-0.0107,-0.0202,-0.019,0.0,0.0299
2020-09-22,0.0101,-0.0017,-0.016,0.0,0.019,0.0101,-0.0049,-0.016,0.0059,-0.0051,0.0,0.019,28.61,28.78,26.48,26.86,28.85,29.97,27.45,27.58,36.44,37.27,35.06,35.24,26.46,27.07,25.54,25.75,0.0101,-0.0017,-0.016,0.0,0.019
2020-09-23,-0.0247,-0.007,0.0016,0.0,0.003,-0.0247,-0.0066,0.0016,0.0019,-0.0018,0.0,0.003,27.02,29.73,25.19,28.58,28.02,30.88,27.53,30.58,35.29,37.82,34.22,37.25,25.75,30.21,21.41,27.39,-0.0247,-0.007,0.0016,0.0,0.003
2020-09-24,0.0026,-0.0021,0.0038,0.0,-0.0008,0.0026,-0.0019,0.0038,0.0051,0.0014,0.0,-0.0008,29.54,30.49,27.94,28.51,32.22,32.41,30.03,30.84,37.25,38.45,36.7,36.99,27.39,32.53,26.57,27.4,0.0026,-0.0021,0.0038,0.0,-0.0008
2020-09-25,0.0171,0.0014,-0.0135,0.0,0.008,0.0171,-0.0017,-0.0135,-0.005,-0.007,0.0,0.008,28.17,30.43,26.02,26.38,31.26,31.76,24.08,28.22,36.99,37.85,34.56,34.93,27.36,28.02,26.2,26.39,0.0171,0.0014,-0.0135,0.0,0.008
2020-09-28,0.0165,0.0072,0.0106,0.0,-0.0087,0.0165,0.0088,0.0106,0.0041,0.0021,0.0,-0.0087,27.15,27.19,24.9,26.19,28.6,29.09,25.8,28.2,34.92,35.84,34.49,34.66,26.39,34.46,26.17,26.25,0.0165,0.0072,0.0106,0.0,-0.0087
2020-09-29,-0.0042,0.0076,-0.0132,0.0,0.0166,-0.0042,0.0041,-0.0132,-0.0078,-0.0059,0.0,0.0166,26.81,27.43,25.98,26.27,28.83,29.3,27.21,28.97,34.58,36.49,34.58,35.25,26.25,27.35,25.37,26.69,-0.0042,0.0076,-0.0132,0.0,0.0166
2020-09-30,0.0079,-0.0073,0.0015,0.0,0.0017,0.0079,-0.0068,0.0015,0.0034,0.0011,0.0,0.0017,26.69,27.12,25.06,26.37,29.25,29.83,26.92,29.16,35.25,35.44,34.07,35.42,26.69,34.38,21.53,26.7,0.0079,-0.0073,0.0015,0.0,0.0017
2020-10-01,0.0079,0.0105,-0.0055,0.0,0.0118,0.0079,0.008,-0.0055,-0.0002,-0.0056,0.0,0.0118,25.78,27.11,25.33,26.7,28.84,31.38,28.84,29.27,35.4,36.36,34.23,34.99,26.7,34.12,24.29,27.18,0.0079,0.0105,-0.0055,0.0,0.0118
2020-10-02,-0.0097,0.0108,0.0243,0.0,-0.0269,-0.0097,0.0169,0.0243,0.0058,0.0034,0.0,-0.0269,28.87,29.9,26.93,27.63,32.1,32.58,30.44,31.0,36.89,37.18,35.68,36.44,27.18,30.39,26.37,27.59,-0.0097,0.0108,0.0243,0.0,-0.0269
2020-10-05,0.0194,0.0103,-0.0009,0.0,0.0059,0.0194,0.009,-0.0009,-0.0047,0.0008,0.0,0.0059,29.52,29.69,27.27,27.96,29.43,33.04,28.2,28.2,36.44,37.06,35.36,35.67,27.59,30.69,26.68,27.46,0.0194,0.0103,-0.0009,0.0,0.0059
2020-10-06,-0.0128,0.0075,0.0025,0.0,-0.0008,-0.0128,0.0083,0.0025,-0.0052,-0.0006,0.0,-0.0008,28.05,30.0,26.01,29.48,28.89,30.39,27.18,29.86,35.67,37.12,34.83,36.67,27.46,43.99,24.64,28.01,-0.0128,0.0075,0.0025,0.0,-0.0008
2020-10-07,0.0184,0.0057,0.0014,0.0,0.0011,0.0184,0.0053,0.0014,-0.0031,0.001,0.0,0.0011,29.26,29.76,27.94,28.06,29.2,29.67,27.17,27.64,35.99,36.14,35.17,35.61,28.01,31.57,22.73,26.71,0.0184,0.0057,0.0014,0.0,0.0011
2020-10-08,0.008,-0.0003,0.0106,0.0,-0.0193,0.008,0.0025,0.0106,0.0027,0.0031,0.0,-0.0193,27.65,27.99,24.88,26.36,28.35,28.35,26.42,26.43,35.61,35.61,34.31,34.43,26.71,26.71,21.99,25.86,0.008,-0.0003,0.0106,0.0,-0.0193
2020-10-09,0.0093,0.0001,-0.0143,0.0,0.02,0.0093,-0.0032,-0.0143,-0.0015,-0.0029,0.0,0.02,26.2,26.22,24.03,25.0,25.57,25.66,23.77,24.55,34.42,34.42,32.34,32.6,25.85,26.16,24.25,24.26,0.0093,0.0001,-0.0143,0.0,0.02
2020-10-12,0.0154,-0.0083,-0.001,0.0,0.0037,0.0154,-0.0101,-0.001,0.0079,0.0036,0.0,0.0037,25.65,25.65,24.14,25.07,24.89,27.7,24.13,25.12,32.58,34.74,32.1,33.44,24.27,24.5,7.84,24.06,0.0154,-0.0083,-0.001,0.0,0.0037
2020-10-13,-0.0042,0.0018,-0.0174,0.0,0.0235,-0.0042,-0.0019,-0.0174,-0.0086,-0.0095,0.0,0.0235,25.67,26.93,25.16,26.07,26.16,30.12,25.79,26.68,33.3,35.19,33.3,34.48,24.1,27.38,23.98,25.05,-0.0042,0.0018,-0.0174,0.0,0.0235
2020-10-14,-0.0065,0.0008,0.0003,0.0,-0.0037,-0.0065,0.0001,0.0003,0.0034,0.0068,0.0,-0.0037,25.72,27.23,25.53,26.4,26.29,30.05,26.18,27.03,34.49,35.33,33.67,34.04,25.05,30.59,24.21,25.21,-0.0065,0.0008,0.0003,0.0,-0.0037
2020-10-15,-0.0008,0.009,0.0114,0.0,-0.0099,-0.0008,0.0117,0.0114,0.0015,0.0015,0.0,-0.0099,27.1,29.06,26.82,26.97,29.6,31.59,28.73,28.8,35.19,35.7,34.34,34.54,25.21,26.49,25.21,25.46,-0.0008,0.009,0.0114,0.0,-0.0099
2020-10-16,-0.0006,-0.0018,0.0005,0.0,0.0006,-0.0006,-0.0013,0.0005,-0.0005,-0.0011,0.0,0.0006,27.16,27.46,26.19,27.41,27.87,28.75,27.18,28.38,,,,,,,,,-0.0006,-0.0018,0.0005,0.0,0.0006
2020-10-19,-0.0153,0.0033,0.0031,0.0,-0.0034,-0.0153,0.0035,0.0031,-0.0033,-0.002,0.0,-0.0034,27.36,29.69,27.04,29.18,28.47,32.32,28.44,31.04,35.02,36.52,35.02,36.14,25.65,38.41,25.65,27.4,-0.0153,0.0033,0.0031,0.0,-0.0034
2020-10-20,0.0035,-0.0024,0.0125,0.0,-0.0117,0.0035,-0.0008,0.0125,0.0054,0.0019,0.0,-0.0117,28.81,29.6,28.29,29.35,30.01,32.19,29.4,30.4,36.16,36.47,34.61,35.25,27.4,30.94,25.32,27.71,0.0035,-0.0024,0.0125,0.0,-0.0117
2020-10-21,-0.0036,-0.0046,0.0041,0.0,-0.0054,-0.0036,-0.0048,0.0041,0.0051,0.0,0.0,-0.0054,29.12,30.55,28.37,28.65,31.11,32.62,29.96,30.89,35.24,35.8,34.45,35.08,27.7,34.41,26.33,27.18,-0.0036,-0.0046,0.0041,0.0,-0.0054
2020-10-22,0.0066,0.006,0.0101,0.0,-0.0278,0.0066,0.0094,0.0101,-0.0059,-0.0007,0.0,-0.0278,30.1,30.12,27.68,28.11,30.82,34.92,29.3,29.54,35.06,36.14,33.95,34.28,27.13,38.41,25.83,26.33,0.0066,0.006,0.0101,0.0,-0.0278
2020-10-23,0.0039,0.0042,0.0003,0.0,0.0011,0.0039,0.0038,0.0003,-0.0015,-0.0034,0.0,0.0011,28.47,28.67,27.26,27.55,30.31,33.37,29.57,29.78,34.29,34.64,33.4,33.45,26.35,28.58,25.32,25.56,0.0039,0.0042,0.0003,0.0,0.0011
2020-10-26,-0.0185,-0.0027,-0.0038,0.0,0.0106,-0.0185,-0.0048,-0.0038,-0.0015,-0.0002,0.0,0.0106,29.38,33.68,29.22,32.46,30.63,35.8,30.18,34.56,33.46,38.8,33.46,37.41,25.56,47.53,25.56,30.18,-0.0185,-0.0027,-0.0038,0.0,0.0106
2020-10-27,-0.0023,-0.0006,-0.0233,0.0,0.0275,-0.0023,-0.0062,-0.0233,-0.0039,-0.0072,0.0,0.0275,32.04,33.77,31.85,33.35,35.28,36.49,34.24,34.96,37.43,37.64,36.04,36.56,30.18,31.31,27.71,30.3,-0.0023,-0.0006,-0.0233,0.0,0.0275
2020-10-28,-0.0342,0.0002,0.0058,0.0,0.0021,-0.0342,0.0019,0.0058,-0.0046,0.0,0.0,0.0021,34.69,40.77,34.68,40.28,40.08,43.63,39.61,42.71,36.54,43.45,36.54,43.39,30.3,46.19,30.3,35.48,-0.0342,0.0002,0.0058,0.0,0.0021
2020-10-29,0.0113,0.0015,0.0025,0.0,-0.0115,0.0113,0.0014,0.0025,0.0028,0.0058,0.0,-0.0115,38.8,41.16,35.63,37.59,43.62,43.62,37.31,39.62,43.42,43.42,39.12,40.08,35.49,36.6,29.06,34.93,0.0113,0.0015,0.0025,0.0,-0.0115
2020-10-30,-0.0145,-0.008,0.0185,0.0,-0.0237,-0.0145,-0.0024,0.0185,0.0027,-0.0006,0.0,-0.0237,40.81,41.09,36.5,38.02,40.21,43.62,40.21,41.47,40.69,43.01,39.94,41.3,34.94,45.53,30.51,35.18,-0.0145,-0.008,0.0185,0.0,-0.0237
2020-11-02,0.0117,0.0052,0.0102,0.0,-0.0141,0.0117,0.0087,0.0102,0.0041,0.0041,0.0,-0.0141,38.57,38.78,36.13,37.13,39.51,41.46,37.23,39.74,41.3,42.92,39.95,40.9,35.18,37.31,27.82,34.06,0.0117,0.0052,0.0102,0.0,-0.0141
2020-11-03,0.0193,0.0101,-0.002,0.0,0.0019,0.0193,0.0101,-0.002,-0.002,0.0002,0.0,0.0019,36.44,36.44,34.19,35.55,37.48,37.61,34.82,36.49,40.87,40.88,37.62,38.38,34.06,34.06,27.58,32.56,0.0193,0.0101,-0.002,0.0,0.0019
2020-11-04,0.0225,-0.0148,-0.0502,0.0,0.0487,0.0225,-0.0256,-0.0502,-0.0069,-0.0177,0.0,0.0487,36.79,36.85,28.03,29.57,31.3,31.75,28.18,31.11,38.36,38.36,31.71,33.36,32.55,32.55,21.6,27.43,0.0225,-0.0148,-0.0502,0.0,0.0487
2020-11-05,0.0212,0.0099,0.0053,0.0,-0.0019,0.0212,0.0104,0.0053,0.0036,0.0051,0.0,-0.0019,27.56,28.14,26.04,27.58,27.85,30.1,27.06,28.44,33.36,34.15,31.81,32.82,27.43,31.64,23.6,25.97,0.0212,0.0099,0.0053,0.0,-0.0019
2020-11-06,0.0001,-0.0086,-0.0091,0.0,0.0106,0.0001,-0.0109,-0.0091,-0.0024,-0.0009,0.0,0.0106,27.87,29.44,24.56,24.86,29.78,30.75,26.2,26.4,32.74,33.57,30.01,30.01,25.97,31.74,21.16,25.07,0.0001,-0.0086,-0.0091,0.0,0.0106
2020-11-09,0.0083,0.0077,0.067,0.0,-0.1436,0.0083,0.0279,0.067,0.0076,0.0086,0.0,-0.1436,24.8,25.82,22.41,25.75,26.64,26.64,21.7,25.8,30.06,31.33,28.75,31.32,25.08,27.17,18.88,24.99,0.0083,0.0077,0.067,0.0,-0.1436
2020-11-10,-0.0016,0.0156,0.0216,0.0,-0.0193,-0.0016,0.021,0.0216,0.003,0.013,0.0,-0.0193,25.36,26.77,24.35,24.8,26.22,27.38,25.22,25.33,31.64,33.58,31.08,32.53,25.08,25.59,20.92,25.29,-0.0016,0.0156,0.0216,0.0,-0.0193
2020-11-11,0.0088,-0.0054,-0.0178,0.0,0.0334,0.0088,-0.0108,-0.0178,-0.0063,-0.002,0.0,0.0334,25.01,25.12,22.57,23.45,24.43,24.63,22.69,22.9,32.53,32.53,30.1,30.29,25.29,25.29,22.67,24.11,0.0088,-0.0054,-0.0178,0.0,0.0334
2020-11-12,-0.0094,-0.0021,-0.0118,0.0,0.0182,-0.0094,-0.0056,-0.0118,-0.0067,-0.0024,0.0,0.0182,24.39,27.27,23.53,25.35,24.7,27.32,24.05,25.85,30.27,32.62,30.15,30.91,24.11,30.43,24.01,25.52,-0.0094,-0.0021,-0.0118,0.0,0.0182
2020-11-13,0.0131,0.006,0.0114,0.0,-0.0215,0.0131,0.0092,0.0114,0.0057,0.0042,0.0,-0.0215,24.94,25.03,22.74,23.1,24.67,25.41,22.6,22.8,30.87,30.87,29.03,29.03,25.52,25.52,23.35,23.96,0.0131,0.006,0.0114,0.0,-0.0215
2020-11-16,0.0122,0.0079,0.0198,0.0,-0.033,0.0122,0.0127,0.0198,0.0069,0.0086,0.0,-0.033,23.66,24.08,22.43,22.45,23.19,23.91,22.1,22.25,29.98,30.04,27.29,27.37,23.96,24.08,23.06,23.26,0.0122,0.0079,0.0198,0.0,-0.033
2020-11-17,-0.002,0.0062,-0.0001,0.0,-0.0027,-0.002,0.0061,-0.0001,-0.0041,-0.0043,0.0,-0.0027,22.84,24.09,22.34,22.71,24.16,24.7,21.84,22.36,27.87,29.02,27.08,27.31,23.26,24.18,18.37,22.86,-0.002,0.0062,-0.0001,0.0,-0.0027
2020-11-18,-0.0094,-0.0004,0.0003,0.0,0.0024,-0.0094,-0.0005,0.0003,0.0007,-0.0038,0.0,0.0024,22.86,23.92,21.66,23.84,22.26,23.79,21.93,23.69,27.23,27.53,26.05,27.47,22.86,23.66,21.91,23.47,-0.0094,-0.0004,0.0003,0.0,0.0024
2020-11-19,0.0058,0.0047,-0.0078,0.0,0.0037,0.0058,0.0028,-0.0078,-0.0066,-0.0022,0.0,0.0037,23.62,24.52,22.56,23.11,24.12,24.61,22.39,22.53,27.45,28.05,26.62,26.81,23.47,23.99,21.5,22.21,0.0058,0.0047,-0.0078,0.0,0.0037
2020-11-20,-0.0051,0.0067,-0.0059,0.0,0.0073,-0.0051,0.0059,-0.0059,-0.0074,-0.0011,0.0,0.0073,23.43,23.73,22.13,23.7,23.24,23.75,22.3,23.72,26.8,27.3,25.97,26.91,22.21,24.18,22.0,22.69,-0.0051,0.0067,-0.0059,0.0,0.0073
2020-11-23,0.0082,0.0088,0.0156,0.0,-0.0272,0.0082,0.0141,0.0156,0.0033,0.0003,0.0,-0.0272,23.66,23.96,22.45,22.66,22.86,24.15,21.75,22.12,27.17,28.34,26.33,26.64,22.69,23.21,15.35,22.3,0.0082,0.0088,0.0156,0.0,-0.0272
2020-11-24,0.0156,-0.0013,0.0277,0.0,-0.0382,0.0156,0.0049,0.0277,0.0052,0.0052,0.0,-0.0382,22.04,22.48,20.8,21.64,21.83,24.7,21.34,21.39,26.58,27.2,25.87,25.99,22.3,22.48,19.86,22.22,0.0156,-0.0013,0.0277,0.0,-0.0382
2020-11-25,0.0002,-0.0001,-0.0133,0.0,0.0153,0.0002,-0.0027,-0.0133,-0.0039,-0.0054,0.0,0.0153,21.65,22.5,21.13,21.25,22.17,24.06,20.84,20.86,25.99,26.47,25.5,25.69,22.22,26.8,19.65,22.35,0.0002,-0.0001,-0.0133,0.0,0.0153
2020-11-27,0.0042,0.0046,-0.0162,0.0,0.0178,0.0042,0.0014,-0.0162,-0.0076,-0.0032,0.0,0.0178,21.52,21.6,19.51,20.84,21.17,22.42,20.79,21.57,25.72,26.93,25.72,26.12,22.35,22.57,22.0,22.27,0.0042,0.0046,-0.0162,0.0,0.0178
2020-11-30,-0.0052,-0.0098,-0.0207,0.0,0.0306,-0.0052,-0.0155,-0.0207,-0.0049,0.0046,0.0,0.0306,22.64,22.89,20.48,20.57,22.85,23.85,21.77,21.79,27.21,28.75,26.61,26.68,22.27,24.04,19.86,22.88,-0.0052,-0.0098,-0.0207,0.0,0.0306
2020-12-01,0.0099,-0.0024,0.0052,0.0,-0.0078,0.0099,-0.0006,0.0052,0.0104,0.0053,0.0,-0.0078,20.21,20.92,20.0,20.77,21.22,22.59,21.04,21.78,26.67,27.6,26.5,27.41,22.88,22.96,21.92,22.95,0.0099,-0.0024,0.0052,0.0,-0.0078
2020-12-02,0.0011,-0.0009,0.0107,0.0,-0.0223,0.0011,0.0021,0.0107,0.0037,0.0056,0.0,-0.0223,21.0,21.25,20.04,21.17,22.77,23.01,21.41,21.81,27.41,28.0,27.25,27.55,22.95,23.33,17.98,23.04,0.0011,-0.0009,0.0107,0.0,-0.0223
