,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
1473,NVDA250718C00140000,2025-06-17 13:42:00,140,9.16,9.10,9.15,0.16,1.78%,1.998,43.509,0.3993,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1474,NVDA250718C00145000,2025-06-17 13:44:00,145,6.09,6.05,6.10,0.21,3.57%,9.558,58.96,0.3734,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1475,NVDA250718C00150000,2025-06-17 13:45:00,150,3.80,3.80,3.85,0.07,1.88%,7.729,90.374,0.3593,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1476,NVDA250718C00155000,2025-06-17 13:44:00,155,2.16,2.18,2.20,0.02,0.93%,7.706,45.083,0.344,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1477,NVDA250718C00160000,2025-06-17 13:44:00,160,1.18,1.18,1.19,-0.02,-1.65%,6.019,54.304,0.33590000000000003,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1478,NVDA250718C00165000,2025-06-17 13:44:00,165,0.64,0.64,0.65,0.00,0.00%,2.377,20.19,0.3369,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1479,NVDA250718C00170000,2025-06-17 13:39:00,170,0.37,0.35,0.36,0.00,0.00%,385.0,18.182,0.3418,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1480,NVDA250718C00175000,2025-06-17 13:31:00,175,0.23,0.22,0.23,0.00,0.00%,382.0,13.964,0.3569,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1481,NVDA250718C00180000,2025-06-17 13:09:00,180,0.16,0.15,0.16,0.02,14.29%,225.0,10.151,0.375,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1482,NVDA250718C00185000,2025-06-17 13:09:00,185,0.11,0.11,0.12,0.00,0.00%,329.0,5.992,0.396,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1483,NVDA250718C00190000,2025-06-17 12:51:00,190,0.09,0.08,0.09,0.01,12.50%,30.0,4.183,0.41409999999999997,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1484,NVDA250718C00195000,2025-06-17 13:05:00,195,0.06,0.06,0.07,-0.01,-14.29%,6.0,2.58,0.4336,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1485,NVDA250718C00200000,2025-06-17 11:46:00,200,0.05,0.05,0.06,-0.01,-16.67%,67.0,27.537,0.4551,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1486,NVDA250718C00210000,2025-06-17 10:18:00,210,0.03,0.03,0.04,0.00,0.00%,12.0,1.649,0.49219999999999997,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1487,NVDA250718C00220000,2025-06-16 14:20:00,220,0.03,0.02,0.03,0.00,0.00%,111.0,1.993,0.5195000000000001,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
1488,NVDA250718C00230000,2025-06-17 13:39:00,230,0.01,0.01,0.03,-0.01,-50.00%,9.0,900.0,0.5547,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1489,NVDA250718C00240000,2025-06-16 14:07:00,240,0.01,0.01,0.02,0.00,0.00%,12.0,877.0,0.5859000000000001,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
1490,NVDA250718C00250000,2025-06-17 12:10:00,250,0.01,0.01,0.02,-0.01,-50.00%,7.0,15.367,0.625,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1491,NVDA250718C00260000,2025-06-16 15:55:00,260,0.01,0.00,0.01,0.00,0.00%,309.0,3.57,0.6093999999999999,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
1492,NVDA250718C00270000,2025-06-16 14:58:00,270,0.01,0.00,0.01,0.00,0.00%,5.0,20.544,0.6406000000000001,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
1493,NVDA250718C00280000,2025-06-16 09:35:00,280,0.01,0.00,0.01,0.00,0.00%,19.0,15.104,0.6718999999999999,"Jul 18, 2025",2025-07-18,call,31,2025-06-16,medium
1494,NVDA250718C00290000,2025-06-13 10:12:00,290,0.01,0.00,0.01,0.00,0.00%,25.0,10.286,0.7031000000000001,"Jul 18, 2025",2025-07-18,call,34,2025-06-13,medium
1495,NVDA250718C00300000,2025-06-17 10:35:00,300,0.01,0.00,0.01,0.00,0.00%,1.0,75.945,0.7343999999999999,"Jul 18, 2025",2025-07-18,call,30,2025-06-17,medium
1500,NVDA250718P00010000,2025-04-30 14:44:00,10,0.01,0.00,0.07,0.00,0.00%,3.0,263.0,3.3281,"Jul 18, 2025",2025-07-18,put,78,2025-04-30,long
1503,NVDA250718P00025000,2025-03-06 11:48:00,25,0.01,0.00,0.01,0.00,0.00%,1.0,3.033,1.8125,"Jul 18, 2025",2025-07-18,put,133,2025-03-06,long
1504,NVDA250718P00030000,2025-06-16 09:30:00,30,0.01,0.00,0.01,0.00,0.00%,10.0,3.712,1.625,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
1505,NVDA250718P00035000,2025-06-16 10:03:00,35,0.01,0.00,0.01,0.00,0.00%,10.0,4.181,1.5,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
1506,NVDA250718P00040000,2025-06-16 14:30:00,40,0.01,0.00,0.01,0.00,0.00%,621.0,2.859,1.3437999999999999,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
1507,NVDA250718P00045000,2025-06-16 13:12:00,45,0.01,0.00,0.02,0.00,0.00%,1.0,3.322,1.2969,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
1508,NVDA250718P00050000,2025-06-17 10:32:00,50,0.01,0.01,0.02,0.00,0.00%,50.0,2.491,1.2187999999999999,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1509,NVDA250718P00055000,2025-06-16 09:30:00,55,0.03,0.01,0.02,0.00,0.00%,10.0,2.978,1.125,"Jul 18, 2025",2025-07-18,put,31,2025-06-16,medium
1510,NVDA250718P00060000,2025-06-17 10:09:00,60,0.02,0.02,0.03,0.00,0.00%,33.0,4.491,1.0703,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1511,NVDA250718P00065000,2025-06-17 09:30:00,65,0.02,0.02,0.04,-0.02,-50.00%,6.0,8.445,0.9961,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1512,NVDA250718P00070000,2025-06-17 13:29:00,70,0.04,0.03,0.04,-0.01,-20.00%,11.0,10.049,0.9258,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1513,NVDA250718P00075000,2025-06-17 13:19:00,75,0.04,0.04,0.05,-0.01,-20.00%,216.0,11.29,0.8672,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1514,NVDA250718P00080000,2025-06-17 11:41:00,80,0.07,0.06,0.07,0.00,0.00%,12.0,33.006,0.8203,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1515,NVDA250718P00085000,2025-06-17 13:01:00,85,0.08,0.07,0.08,0.00,0.00%,110.0,27.895,0.7578,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1516,NVDA250718P00090000,2025-06-17 13:38:00,90,0.10,0.09,0.10,0.01,11.11%,39.0,34.459,0.7051000000000001,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1517,NVDA250718P00095000,2025-06-17 12:57:00,95,0.13,0.12,0.13,0.01,8.33%,4.0,30.929,0.6563,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1518,NVDA250718P00100000,2025-06-17 12:59:00,100,0.16,0.15,0.16,0.00,0.00%,1.315,48.147,0.6035,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1519,NVDA250718P00105000,2025-06-17 12:57:00,105,0.21,0.20,0.21,0.00,0.00%,1.803,35.936,0.5566,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1520,NVDA250718P00110000,2025-06-17 13:42:00,110,0.28,0.28,0.29,-0.01,-3.45%,1.703,39.254,0.5156000000000001,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1521,NVDA250718P00115000,2025-06-17 13:42:00,115,0.41,0.39,0.41,0.00,0.00%,1.127,31.029,0.4771,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1522,NVDA250718P00120000,2025-06-17 13:41:00,120,0.60,0.61,0.62,0.00,0.00%,15.295,44.368,0.4439,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1523,NVDA250718P00125000,2025-06-17 13:42:00,125,0.94,0.95,0.96,0.00,0.00%,1.802,37.054,0.41359999999999997,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1524,NVDA250718P00130000,2025-06-17 13:43:00,130,1.54,1.54,1.56,0.05,3.36%,27.817,69.995,0.3906,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1525,NVDA250718P00135000,2025-06-17 13:44:00,135,2.46,2.45,2.47,0.05,2.07%,3.526,27.65,0.3671,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1526,NVDA250718P00140000,2025-06-17 13:43:00,140,3.83,3.85,3.90,0.04,1.06%,3.433,36.485,0.34840000000000004,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1527,NVDA250718P00145000,2025-06-17 13:39:00,145,5.77,5.80,5.85,-0.08,-1.37%,8.954,20.059,0.32539999999999997,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1528,NVDA250718P00150000,2025-06-17 13:36:00,150,8.35,8.45,8.50,-0.25,-2.91%,956.0,4.096,0.3023,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1529,NVDA250718P00155000,2025-06-17 13:03:00,155,12.01,11.90,12.05,-0.18,-1.48%,281.0,3.826,0.2898,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1530,NVDA250718P00160000,2025-06-17 11:31:00,160,16.37,15.95,16.10,0.27,1.68%,17.0,1.914,0.2642,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1531,NVDA250718P00165000,2025-06-17 13:08:00,165,20.50,20.40,20.70,-0.14,-0.68%,211.0,4.806,0.2402,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1532,NVDA250718P00170000,2025-06-17 10:58:00,170,25.66,25.20,25.55,0.87,3.51%,3.0,871.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1533,NVDA250718P00175000,2025-06-17 09:44:00,175,30.85,30.05,30.55,1.80,6.20%,3.0,12.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1534,NVDA250718P00180000,2025-06-17 13:28:00,180,35.08,35.00,35.50,0.02,0.06%,6.0,14.0,0.0,"Jul 18, 2025",2025-07-18,put,30,2025-06-17,medium
1537,NVDA250718P00195000,2025-05-06 15:22:00,195,56.00,50.10,50.55,0.00,0.00%,1.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,72,2025-05-06,long
1538,NVDA250718P00200000,2025-03-06 10:53:00,200,58.30,54.95,55.45,0.00,0.00%,10.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,133,2025-03-06,long
1541,NVDA250718P00230000,2025-05-13 09:30:00,230,104.57,87.80,88.35,0.00,0.00%,1.0,0.0,1.1599,"Jul 18, 2025",2025-07-18,put,65,2025-05-13,long
1545,NVDA250718P00270000,2025-05-21 14:25:00,270,137.43,124.95,125.45,0.00,0.00%,2.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,57,2025-05-21,long
1546,NVDA250718P00290000,2025-03-01 12:27:00,290,146.09,169.00,170.90,0.00,0.00%,2.0,0.0,3.1957999999999998,"Jul 18, 2025",2025-07-18,put,138,2025-03-01,long
1547,NVDA250718P00300000,2025-05-21 10:34:00,300,166.15,154.95,155.45,0.00,0.00%,2.0,0.0,0.0,"Jul 18, 2025",2025-07-18,put,57,2025-05-21,long
1550,NVDA250725C00060000,2025-06-16 09:58:00,60,84.93,84.90,85.40,0.00,0.00%,1.0,1.0,1.5474,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1552,NVDA250725C00070000,2025-06-16 13:04:00,70,75.95,75.00,75.50,0.00,0.00%,21.0,21.0,1.3344999999999998,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1553,NVDA250725C00085000,2025-06-17 11:48:00,85,60.05,59.90,60.45,0.10,0.17%,16.0,6.0,1.0,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1554,NVDA250725C00090000,2025-06-17 10:28:00,90,54.94,55.10,55.55,2.44,4.65%,10.0,1.0,0.9426000000000001,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1555,NVDA250725C00100000,2025-06-16 11:07:00,100,45.70,45.05,45.35,-0.80,-1.72%,6.0,8.533,0.7412000000000001,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1556,NVDA250725C00105000,2025-06-16 15:37:00,105,40.22,40.30,40.80,-0.21,-0.52%,4.0,17.0,0.7197,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1557,NVDA250725C00110000,2025-06-16 11:10:00,110,35.35,35.50,36.05,-1.10,-3.02%,1.0,201.0,0.6672,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1558,NVDA250725C00111000,2025-06-16 14:46:00,111,35.14,34.35,35.00,0.00,0.00%,2.0,19.0,0.637,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1560,NVDA250725C00113000,2025-06-16 09:31:00,113,32.06,32.55,33.10,0.00,0.00%,1.0,14.0,0.6231,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1561,NVDA250725C00114000,2025-06-16 10:59:00,114,31.70,31.50,32.10,0.00,0.00%,1.0,18.0,0.603,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1562,NVDA250725C00115000,2025-06-16 15:05:00,115,31.14,30.30,31.05,0.00,0.00%,18.0,71.0,0.5710000000000001,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1563,NVDA250725C00116000,2025-06-17 12:34:00,116,30.13,29.65,30.20,-0.89,-2.87%,2.0,26.0,0.5845,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1564,NVDA250725C00117000,2025-06-17 13:07:00,117,28.72,28.70,29.20,-0.36,-1.24%,2.0,98.0,0.5703,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1565,NVDA250725C00118000,2025-06-17 11:19:00,118,28.01,27.45,28.15,-0.82,-2.84%,1.0,57.0,0.5368999999999999,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1566,NVDA250725C00119000,2025-06-17 12:41:00,119,27.35,26.85,27.45,-0.50,-1.80%,3.0,121.0,0.5579,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1567,NVDA250725C00120000,2025-06-17 12:12:00,120,26.35,25.85,26.45,0.03,0.11%,5.0,46.0,0.5408,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1568,NVDA250725C00121000,2025-06-17 10:32:00,121,24.92,24.95,25.55,2.85,12.91%,2.0,38.0,0.5335,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1569,NVDA250725C00122000,2025-06-17 09:40:00,122,24.47,23.95,24.50,-0.01,-0.04%,1.0,76.0,0.5139,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1570,NVDA250725C00123000,2025-06-17 13:46:00,123,23.24,22.95,23.40,-0.96,-3.97%,13.0,125.0,0.5129,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1571,NVDA250725C00124000,2025-06-17 13:16:00,124,22.65,22.25,22.40,-0.98,-4.15%,4.0,27.0,0.4955,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1572,NVDA250725C00125000,2025-06-17 12:55:00,125,21.30,21.50,21.65,-0.20,-0.93%,6.0,170.0,0.49950000000000006,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1573,NVDA250725C00126000,2025-06-17 13:32:00,126,20.70,20.60,20.75,-0.39,-1.85%,15.0,54.0,0.4899,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1574,NVDA250725C00127000,2025-06-17 10:29:00,127,19.55,19.70,19.85,-1.35,-6.46%,1.0,146.0,0.4797,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1575,NVDA250725C00128000,2025-06-17 09:46:00,128,19.04,18.75,18.90,-0.26,-1.35%,5.0,70.0,0.4653,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1576,NVDA250725C00129000,2025-06-16 11:19:00,129,19.14,18.05,18.15,0.00,0.00%,1.0,63.0,0.4658,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1577,NVDA250725C00130000,2025-06-17 13:37:00,130,17.46,17.20,17.35,0.46,2.71%,30.0,200.0,0.46140000000000003,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1578,NVDA250725C00131000,2025-06-16 11:40:00,131,16.60,16.35,16.50,-0.75,-4.32%,1.0,54.0,0.4526,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1579,NVDA250725C00132000,2025-06-17 13:12:00,132,15.80,15.60,15.70,0.47,3.07%,8.0,39.0,0.44670000000000004,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1580,NVDA250725C00133000,2025-06-17 10:18:00,133,15.10,14.80,14.90,-0.02,-0.13%,13.0,32.0,0.4399,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1581,NVDA250725C00134000,2025-06-17 11:02:00,134,13.95,14.05,14.20,-0.37,-2.58%,17.0,118.0,0.4388,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1582,NVDA250725C00135000,2025-06-17 13:21:00,135,13.44,13.30,13.45,0.28,2.13%,48.0,1.094,0.4335,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1583,NVDA250725C00136000,2025-06-16 11:47:00,136,13.37,12.55,12.65,0.00,0.00%,7.0,75.0,0.4243,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1584,NVDA250725C00137000,2025-06-17 12:59:00,137,11.69,11.80,11.90,-0.06,-0.51%,5.0,81.0,0.4174,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1585,NVDA250725C00138000,2025-06-17 12:06:00,138,11.35,11.15,11.25,0.40,3.65%,86.0,96.0,0.4153,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1586,NVDA250725C00139000,2025-06-17 11:52:00,139,10.59,10.45,10.50,0.34,3.32%,26.0,193.0,0.4065,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1587,NVDA250725C00140000,2025-06-17 13:24:00,140,10.08,9.80,9.85,0.49,5.11%,137.0,722.0,0.4023,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1588,NVDA250725C00141000,2025-06-17 12:52:00,141,9.20,9.15,9.25,-0.29,-3.06%,40.0,410.0,0.4,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1589,NVDA250725C00142000,2025-06-17 12:32:00,142,8.70,8.50,8.60,-0.13,-1.47%,85.0,414.0,0.39380000000000004,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1590,NVDA250725C00143000,2025-06-17 13:00:00,143,7.80,8.00,8.05,-0.04,-0.51%,60.0,645.0,0.39189999999999997,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1591,NVDA250725C00144000,2025-06-17 13:25:00,144,7.60,7.40,7.45,0.30,4.11%,314.0,1.79,0.3862,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1592,NVDA250725C00145000,2025-06-17 13:39:00,145,6.94,6.90,6.95,0.16,2.36%,316.0,3.238,0.3848,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1593,NVDA250725C00146000,2025-06-17 13:08:00,146,6.36,6.30,6.40,0.16,2.58%,50.0,529.0,0.3795,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1594,NVDA250725C00147000,2025-06-17 11:47:00,147,6.00,5.80,5.90,0.20,3.45%,142.0,598.0,0.3757,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1595,NVDA250725C00148000,2025-06-17 12:55:00,148,5.29,5.40,5.45,-0.11,-2.04%,44.0,501.0,0.3734,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1596,NVDA250725C00149000,2025-06-17 13:39:00,149,4.99,4.95,5.00,0.14,2.89%,33.0,244.0,0.3699,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1597,NVDA250725C00150000,2025-06-17 13:27:00,150,4.64,4.55,4.60,0.27,6.18%,350.0,2.345,0.3679,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1598,NVDA250725C00152500,2025-06-17 13:22:00,152.5,3.70,3.60,3.70,0.08,2.21%,27.0,1.449,0.36329999999999996,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1599,NVDA250725C00155000,2025-06-17 13:45:00,155,2.85,2.83,2.87,0.05,1.79%,148.0,2.289,0.355,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1600,NVDA250725C00157500,2025-06-17 12:29:00,157.5,2.16,2.20,2.23,-0.01,-0.46%,49.0,613.0,0.3506,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1601,NVDA250725C00160000,2025-06-17 13:24:00,160,1.77,1.70,1.73,0.08,4.73%,777.0,4.332,0.34840000000000004,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1602,NVDA250725C00162500,2025-06-17 13:31:00,162.5,1.34,1.29,1.32,0.04,3.08%,13.0,6.338,0.3458,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1603,NVDA250725C00165000,2025-06-17 13:33:00,165,1.02,0.99,1.02,0.02,2.00%,136.0,1.212,0.34619999999999995,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1604,NVDA250725C00167500,2025-06-17 13:35:00,167.5,0.80,0.76,0.79,0.02,2.56%,7.0,380.0,0.34740000000000004,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1605,NVDA250725C00170000,2025-06-17 13:01:00,170,0.57,0.59,0.62,-0.04,-6.56%,240.0,773.0,0.3503,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1606,NVDA250725C00172500,2025-06-17 13:42:00,172.5,0.48,0.46,0.49,-0.11,-18.64%,4.0,754.0,0.354,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1607,NVDA250725C00175000,2025-06-17 13:21:00,175,0.39,0.38,0.39,0.00,0.00%,109.0,1.972,0.3582,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1608,NVDA250725C00177500,2025-06-17 10:47:00,177.5,0.32,0.30,0.32,-0.01,-3.03%,2.0,11.0,0.3643,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1609,NVDA250725C00180000,2025-06-17 13:26:00,180,0.26,0.25,0.27,-0.01,-3.70%,8.0,134.0,0.3721,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1610,NVDA250725C00182500,2025-06-17 10:43:00,182.5,0.23,0.21,0.23,-0.06,-20.69%,11.0,6.0,0.3799,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1611,NVDA250725C00185000,2025-06-17 10:17:00,185,0.19,0.18,0.19,0.00,0.00%,7.0,103.0,0.38530000000000003,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1612,NVDA250725C00190000,2025-06-17 13:13:00,190,0.15,0.13,0.15,0.01,7.14%,1.0,385.0,0.4043,"Jul 25, 2025",2025-07-25,call,37,2025-06-17,medium
1613,NVDA250725C00195000,2025-06-16 10:35:00,195,0.10,0.10,0.12,0.00,0.00%,2.0,27.0,0.4219,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1614,NVDA250725C00200000,2025-06-16 15:05:00,200,0.10,0.08,0.10,0.00,0.00%,11.0,307.0,0.4404,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1616,NVDA250725C00210000,2025-06-16 11:45:00,210,0.07,0.05,0.07,0.00,0.00%,3.0,6.0,0.4746,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1618,NVDA250725C00220000,2025-06-16 14:19:00,220,0.05,0.03,0.05,0.00,0.00%,2.0,30.0,0.5039,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1619,NVDA250725C00225000,2025-06-16 15:47:00,225,0.04,0.03,0.05,0.00,0.00%,3.0,58.0,0.5156000000000001,"Jul 25, 2025",2025-07-25,call,38,2025-06-16,medium
1624,NVDA250725P00045000,2025-06-16 13:12:00,45,0.02,0.00,0.02,0.01,100.00%,1.0,21.0,1.1719,"Jul 25, 2025",2025-07-25,put,38,2025-06-16,medium
1627,NVDA250725P00065000,2025-06-16 10:34:00,65,0.04,0.03,0.05,0.00,0.00%,10.0,13.0,0.9297,"Jul 25, 2025",2025-07-25,put,38,2025-06-16,medium
1628,NVDA250725P00070000,2025-06-16 13:34:00,70,0.05,0.04,0.06,0.00,0.00%,1.0,3.0,0.8711,"Jul 25, 2025",2025-07-25,put,38,2025-06-16,medium
1629,NVDA250725P00075000,2025-06-16 09:41:00,75,0.07,0.05,0.07,0.00,0.00%,2.0,34.0,0.8105,"Jul 25, 2025",2025-07-25,put,38,2025-06-16,medium
1630,NVDA250725P00080000,2025-06-17 10:52:00,80,0.07,0.07,0.08,0.00,0.00%,8.0,132.0,0.7578,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1631,NVDA250725P00085000,2025-06-17 11:45:00,85,0.09,0.09,0.10,-0.01,-10.00%,64.0,74.0,0.7070000000000001,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1632,NVDA250725P00090000,2025-06-17 10:52:00,90,0.12,0.11,0.13,-0.01,-7.69%,8.0,724.0,0.6581999999999999,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1633,NVDA250725P00095000,2025-06-17 13:20:00,95,0.15,0.15,0.16,0.00,0.00%,14.0,54.0,0.6123,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1634,NVDA250725P00100000,2025-06-17 12:23:00,100,0.20,0.20,0.22,-0.01,-4.76%,14.0,9.202,0.5722999999999999,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1635,NVDA250725P00105000,2025-06-17 10:23:00,105,0.28,0.27,0.29,0.01,3.70%,12.0,48.0,0.5313,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1636,NVDA250725P00110000,2025-06-17 13:32:00,110,0.38,0.37,0.39,-0.01,-2.56%,26.0,511.0,0.4951,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1637,NVDA250725P00111000,2025-06-17 10:47:00,111,0.41,0.41,0.42,0.00,0.00%,1.0,107.0,0.4888,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1638,NVDA250725P00112000,2025-06-17 09:45:00,112,0.45,0.43,0.45,0.04,9.76%,2.0,52.0,0.4815,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1639,NVDA250725P00113000,2025-06-16 15:57:00,113,0.46,0.47,0.48,0.00,0.00%,1.0,13.0,0.47409999999999997,"Jul 25, 2025",2025-07-25,put,38,2025-06-16,medium
1640,NVDA250725P00114000,2025-06-17 10:50:00,114,0.52,0.51,0.53,0.01,1.96%,8.0,539.0,0.4702,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
1641,NVDA250725P00115000,2025-06-17 12:11:00,115,0.55,0.55,0.57,0.01,1.85%,47.0,506.0,0.4639,"Jul 25, 2025",2025-07-25,put,37,2025-06-17,medium
